ONS ID,ONS region ID,Constituency,County name,Region name,Country name,Constituency type,Declaration time,MemberFirstName,MemberSurname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,WinningVotes,WinningShare,Majority,Con,Lab,LD,BRX,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner
E14000932,E12000009,Somerton and Frome,Somerset,South West,England,County,13/12/2019 05:16,David,Warburton,Male,Con hold,Con,LD,"85,866","64,896",225,"36,230",55.8%,"19,213","36,230","8,354","17,017",0,"3,295",0,0,0,0,0,0,0,0,0
E14000955,E12000008,"Southampton, Itchen",Hampshire,South East,England,Borough,13/12/2019 05:01,Royston,Smith,Male,Con hold,Con,Lab,"72,299","47,421",137,"23,952",50.5%,"4,498","23,952","19,454","2,503",0,"1,040",0,0,0,0,0,0,0,472,0
E14000956,E12000008,"Southampton, Test",Hampshire,South East,England,Borough,13/12/2019 05:04,Alan,Whitehead,Male,Lab hold,Lab,Con,"70,116","44,994",122,"22,256",49.5%,"6,213","16,043","22,256","3,449","1,591","1,433",0,0,0,0,0,0,0,222,0
N06000014,N92000002,South Antrim,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 03:23,Paul,Girvan,Male,DUP hold,DUP,UUP,"71,711","42,974",214,"15,149",35.3%,"2,689",0,0,0,0,0,0,0,"15,149","4,887","2,288","12,460","8,190",0,0
E14000933,E12000006,South Basildon and East Thurrock,Essex,East of England,England,County,13/12/2019 01:44,Stephen,Metcalfe,Male,Con hold,Con,Lab,"74,441","45,297",198,"29,973",66.2%,"19,922","29,973","10,051","1,957",0,0,0,0,0,0,0,0,0,"3,316",0
E14000934,E12000006,South Cambridgeshire,Cambridgeshire,East of England,England,County,13/12/2019 03:22,Anthony,Browne,Male,Con hold,Con,LD,"87,288","66,929",304,"31,015",46.3%,"2,904","31,015","7,803","28,111",0,0,0,0,0,0,0,0,0,0,0
E14000935,E12000004,South Derbyshire,Derbyshire,East Midlands,England,County,13/12/2019 03:26,Heather,Wheeler,Female,Con hold,Con,Lab,"79,331","53,381",429,"33,502",62.8%,"19,335","33,502","14,167","3,924",0,"1,788",0,0,0,0,0,0,0,0,0
E14000936,E12000009,South Dorset,Dorset,South West,England,County,13/12/2019 04:13,Richard,Drax,Male,Con hold,Con,Lab,"73,809","51,058",184,"30,024",58.8%,"17,153","30,024","12,871","5,432",0,"2,246",0,0,0,0,0,0,0,485,0
N06000015,N92000002,South Down,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 03:29,Chris,Hazzard,Male,SF hold,SF,SDLP,"79,175","49,762",209,"16,137",32.4%,"1,620",0,0,0,0,0,0,0,"7,619","16,137","14,517","3,307","6,916","1,266",0
E14000937,E12000006,South East Cambridgeshire,Cambridgeshire,East of England,England,County,13/12/2019 04:45,Lucy,Frazer,Female,Con hold,Con,LD,"86,769","64,385",255,"32,187",50.0%,"11,490","32,187","10,492","20,697",0,0,0,0,0,0,0,0,0,"1,009",0
E14000938,E12000009,South East Cornwall,Cornwall,South West,England,County,13/12/2019 05:41,Sheryll,Murray,Female,Con hold,Con,Lab,"71,825","53,655",230,"31,807",59.3%,"20,971","31,807","10,836","8,650",0,"1,493",0,0,0,0,0,0,0,869,0
E14000957,E12000006,Southend West,Essex,East of England,England,Borough,13/12/2019 02:11,David,Amess,Male,Con hold,Con,Lab,"69,043","46,537",260,"27,555",59.2%,"14,459","27,555","13,096","5,312",0,0,0,0,0,0,0,0,0,574,0
E14000939,E12000004,South Holland and The Deepings,Lincolnshire,East Midlands,England,County,13/12/2019 03:00,John,Hayes,Male,Con hold,Con,Lab,"75,975","49,179",202,"37,338",75.9%,"30,838","37,338","6,500","3,225",0,"1,613",0,0,0,0,0,0,0,503,0
E14000940,E12000004,South Leicestershire,Leicestershire,East Midlands,England,County,13/12/2019 04:32,Alberto,Costa,Male,Con hold,Con,Lab,"80,520","57,469",298,"36,791",64.0%,"24,004","36,791","12,787","5,452",0,"2,439",0,0,0,0,0,0,0,0,0
E14000941,E12000006,South Norfolk,Norfolk,East of England,England,County,13/12/2019 04:32,Richard,Bacon,Male,Con hold,Con,Lab,"86,214","62,484",291,"36,258",58.0%,"21,275","36,258","14,983","8,744",0,"2,499",0,0,0,0,0,0,0,0,0
E14000942,E12000004,South Northamptonshire,Northamptonshire,East Midlands,England,County,13/12/2019 07:13,Andrea,Leadsom,Female,Con hold,Con,Lab,"90,842","66,908",266,"41,755",62.4%,"27,761","41,755","13,994","7,891",0,"2,634",0,0,0,0,0,0,0,634,0
E14000958,E12000002,Southport,Merseyside,North West,England,Borough,13/12/2019 02:13,Damien,Moore,Male,Con hold,Con,Lab,"70,837","48,180",190,"22,914",47.6%,"4,147","22,914","18,767","6,499",0,0,0,0,0,0,0,0,0,0,0
E14000943,E12000002,South Ribble,Lancashire,North West,England,County,13/12/2019 02:59,Katherine,Fletcher,Female,Con hold,Con,Lab,"75,351","53,784",209,"30,028",55.8%,"11,199","30,028","18,829","3,720",0,"1,207",0,0,0,0,0,0,0,0,0
E14000944,E12000001,South Shields,Tyne and Wear,North East,England,Borough,13/12/2019 01:00,Emma,Lewell-Buck,Female,Lab hold,Lab,Con,"62,793","37,882",80,"17,273",45.6%,"9,585","7,688","17,273","1,514","6,446","1,303",0,0,0,0,0,0,0,"3,658",0
E14000945,E12000005,South Staffordshire,Staffordshire,West Midlands,England,County,13/12/2019 04:11,Gavin,Williamson,Male,Con hold,Con,Lab,"73,668","50,005",259,"36,520",73.0%,"28,250","36,520","8,270","3,280",0,"1,935",0,0,0,0,0,0,0,0,0
E14000946,E12000006,South Suffolk,Suffolk,East of England,England,County,13/12/2019 03:54,James,Cartlidge,Male,Con hold,Con,Lab,"76,201","53,489",277,"33,270",62.2%,"22,897","33,270","10,373","6,702",0,"3,144",0,0,0,0,0,0,0,0,0
E14000947,E12000009,South Swindon,Wiltshire,South West,England,County,13/12/2019 02:22,Robert,Buckland,Male,Con hold,Con,Lab,"73,118","50,746",247,"26,536",52.3%,"6,625","26,536","19,911","4,299",0,0,0,0,0,0,0,0,0,0,0
E14000948,E12000008,South Thanet,Kent,South East,England,County,13/12/2019 04:43,Craig,Mackinlay,Male,Con hold,Con,Lab,"73,223","48,257",211,"27,084",56.1%,"10,587","27,084","16,497","2,727",0,"1,949",0,0,0,0,0,0,0,0,0
E14000949,E12000006,South West Bedfordshire,Bedfordshire,East of England,England,County,13/12/2019 02:55,Andrew,Selous,Male,Con hold,Con,Lab,"79,926","53,307",254,"32,212",60.4%,"18,583","32,212","13,629","5,435",0,"2,031",0,0,0,0,0,0,0,0,0
E14000950,E12000009,South West Devon,Devon,South West,England,County,13/12/2019 05:54,Gary,Streeter,Male,Con hold,Con,Lab,"72,535","53,367",275,"33,286",62.4%,"21,430","33,286","11,856","6,207",0,"2,018",0,0,0,0,0,0,0,0,0
E14000951,E12000006,South West Hertfordshire,Hertfordshire,East of England,England,County,13/12/2019 05:07,Gagan,Mohindra,Male,Con hold,Con,Ind,"80,499","61,191",277,"30,327",49.6%,"14,408","30,327","7,228","6,251",0,"1,466",0,0,0,0,0,0,0,"15,919",0
E14000952,E12000006,South West Norfolk,Norfolk,East of England,England,County,13/12/2019 04:47,Elizabeth,Truss,Female,Con hold,Con,Lab,"78,455","51,466",184,"35,507",69.0%,"26,195","35,507","9,312","4,166",0,"1,645",0,0,0,0,0,0,0,836,0
E14000953,E12000008,South West Surrey,Surrey,South East,England,County,13/12/2019 03:56,Jeremy,Hunt,Male,Con hold,Con,LD,"79,096","60,340",374,"32,191",53.3%,"8,817","32,191","4,775","23,374",0,0,0,0,0,0,0,0,0,0,0
E14000954,E12000009,South West Wiltshire,Wiltshire,South West,England,County,13/12/2019 04:11,Andrew,Murrison,Male,Con hold,Con,Lab,"77,969","54,895",246,"33,038",60.2%,"21,630","33,038","11,408","8,015",0,"2,434",0,0,0,0,0,0,0,0,0
E14000959,E12000008,Spelthorne,Surrey,South East,England,Borough,13/12/2019 05:01,Kwasi,Kwarteng,Male,Con hold,Con,Lab,"70,929","49,510",273,"29,141",58.9%,"18,393","29,141","10,748","7,499",0,"2,122",0,0,0,0,0,0,0,0,0
E14000965,E12000005,Stafford,Staffordshire,West Midlands,England,County,13/12/2019 03:27,Theo,Clarke,Female,Con hold,Con,Lab,"72,572","51,149",193,"29,992",58.6%,"14,377","29,992","15,615","3,175",0,"2,367",0,0,0,0,0,0,0,0,0
E14000966,E12000005,Staffordshire Moorlands,Staffordshire,West Midlands,England,County,13/12/2019 03:20,Karen,Bradley,Female,Con hold,Con,Lab,"65,485","43,656",173,"28,192",64.6%,"16,428","28,192","11,764","2,469",0,"1,231",0,0,0,0,0,0,0,0,0
E14000960,E12000006,St Albans,Hertfordshire,East of England,England,County,13/12/2019 03:51,Daisy,Cooper,Female,LD gain from Con,LD,Con,"73,727","57,599",173,"28,867",50.1%,"6,293","22,574","5,000","28,867",0,"1,004",0,0,0,0,0,0,0,154,0
E14000967,E12000002,Stalybridge and Hyde,Greater Manchester,North West,England,County,13/12/2019 04:00,Jonathan,Reynolds,Male,Lab hold,Lab,Con,"73,064","42,368",143,"19,025",44.9%,"2,946","16,079","19,025","1,827","3,591","1,411",0,0,0,0,0,0,0,435,0
E14000961,E12000009,St Austell and Newquay,Cornwall,South West,England,County,13/12/2019 05:41,Steve,Double,Male,Con hold,Con,Lab,"79,930","55,776",140,"31,273",56.1%,"16,526","31,273","14,747","5,861",0,"1,609",0,0,0,0,0,0,0,"2,286",0
E14000968,E12000006,Stevenage,Hertfordshire,East of England,England,County,13/12/2019 02:54,Stephen,McPartland,Male,Con hold,Con,Lab,"71,562","47,683",197,"25,328",53.1%,"8,562","25,328","16,766","4,132",0,"1,457",0,0,0,0,0,0,0,0,0
E14000962,E12000002,St Helens North,Merseyside,North West,England,Borough,13/12/2019 02:14,Conor,McGinn,Male,Lab hold,Lab,Con,"75,593","47,561",167,"24,870",52.3%,"12,209","12,661","24,870","2,668","5,396","1,966",0,0,0,0,0,0,0,0,0
E14000963,E12000002,St Helens South and Whiston,Merseyside,North West,England,Borough,13/12/2019 02:43,Marie,Rimmer,Female,Lab hold,Lab,Con,"79,061","50,313",129,"29,457",58.5%,"19,122","10,335","29,457","2,886","5,353","2,282",0,0,0,0,0,0,0,0,0
S14000057,S92000003,Stirling,Scotland,Scotland,Scotland,County,13/12/2019 03:19,Alyn,Smith,Male,SNP gain from Con,SNP,Con,"68,473","52,620",105,"26,895",51.1%,"9,254","17,641","4,275","2,867",0,942,"26,895",0,0,0,0,0,0,0,0
E14000964,E12000009,St Ives,Cornwall,South West,England,County,13/12/2019 14:52,Derek,Thomas,Male,Con hold,Con,LD,"68,795","51,413",111,"25,365",49.3%,"4,280","25,365","3,553","21,085",0,964,0,0,0,0,0,0,0,446,0
E14000969,E12000002,Stockport,Greater Manchester,North West,England,Borough,13/12/2019 03:08,Navendu,Mishra,Male,Lab hold,Lab,Con,"65,391","41,715",145,"21,695",52.0%,"10,039","11,656","21,695","5,043","1,918","1,403",0,0,0,0,0,0,0,0,0
E14000970,E12000001,Stockton North,Cleveland,North East,England,Borough,13/12/2019 02:08,Alex,Cunningham,Male,Lab hold,Lab,Con,"66,649","41,156",116,"17,728",43.1%,"1,027","16,701","17,728","1,631","3,907",0,0,0,0,0,0,0,0,"1,189",0
E14000971,E12000001,Stockton South,Cleveland,North East,England,Borough,13/12/2019 02:33,Matt,Vickers,Male,Con gain from Lab,Con,Lab,"76,870","54,802",142,"27,764",50.7%,"5,260","27,764","22,504","2,338","2,196",0,0,0,0,0,0,0,0,0,0
E14000972,E12000005,Stoke-On-Trent Central,Staffordshire,West Midlands,England,Borough,13/12/2019 04:25,Jo,Gideon,Female,Con gain from Lab Coop,Con,Lab,"55,419","32,070",67,"14,557",45.4%,670,"14,557","13,887","1,116","1,691",819,0,0,0,0,0,0,0,0,0
E14000973,E12000005,Stoke-On-Trent North,Staffordshire,West Midlands,England,Borough,13/12/2019 04:30,Jonathan,Gullis,Male,Con gain from Lab,Con,Lab,"68,298","40,134",96,"20,974",52.3%,"6,286","20,974","14,688","1,268","2,374",508,0,0,0,0,0,0,0,322,0
E14000974,E12000005,Stoke-On-Trent South,Staffordshire,West Midlands,England,Borough,13/12/2019 04:35,Jack,Brereton,Male,Con hold,Con,Lab,"64,491","39,604",171,"24,632",62.2%,"11,271","24,632","13,361","1,611",0,0,0,0,0,0,0,0,0,0,0
E14000975,E12000005,Stone,Staffordshire,West Midlands,England,County,13/12/2019 03:54,William,Cash,Male,Con hold,Con,Lab,"69,378","49,843",222,"31,687",63.6%,"19,945","31,687","11,742","4,412",0,"2,002",0,0,0,0,0,0,0,0,0
E14000976,E12000005,Stourbridge,West Midlands,West Midlands,England,Borough,13/12/2019 04:53,Suzanne,Webb,Female,Con hold,Con,Lab,"69,891","45,689",142,"27,534",60.3%,"13,571","27,534","13,963","2,523",0,"1,048",0,0,0,0,0,0,0,621,0
N06000016,N92000002,Strangford,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 01:56,Jim,Shannon,Male,DUP hold,DUP,APNI,"66,928","37,485",175,"17,705",47.2%,"7,071","1,476",0,0,0,790,0,0,"17,705",555,"1,994","4,023","10,634",308,0
E14000977,E12000005,Stratford-On-Avon,Warwickshire,West Midlands,England,County,13/12/2019 02:11,Nadhim,Zahawi,Male,Con hold,Con,LD,"74,037","55,048",273,"33,343",60.6%,"19,972","33,343","6,222","13,371",0,"2,112",0,0,0,0,0,0,0,0,0
E14000978,E12000007,Streatham,London,London,England,Borough,13/12/2019 04:21,Bell,Ribeiro-Addy,Female,Lab hold,Lab,LD,"84,783","56,513",178,"30,976",54.8%,"17,690","9,060","30,976","13,286",624,"2,567",0,0,0,0,0,0,0,0,0
E14000979,E12000002,Stretford and Urmston,Greater Manchester,North West,England,Borough,13/12/2019 03:54,Kate,Green,Female,Lab hold,Lab,Con,"72,372","50,067",155,"30,195",60.3%,"16,417","13,778","30,195","2,969","1,768","1,357",0,0,0,0,0,0,0,0,0
E14000980,E12000009,Stroud,Gloucestershire,South West,England,County,13/12/2019 03:09,Siobhan,Baillie,Female,Con gain from Lab Coop,Con,Lab,"84,537","65,930",185,"31,582",47.9%,"3,840","31,582","27,742",0,"1,085","4,954",0,0,0,0,0,0,0,567,0
E14000981,E12000006,Suffolk Coastal,Suffolk,East of England,England,County,13/12/2019 05:32,Thérèse,Coffey,Female,Con hold,Con,Lab,"81,910","58,308",199,"32,958",56.5%,"20,533","32,958","12,425","8,719",0,"2,713",0,0,0,0,0,0,0,"1,493",0
E14000982,E12000001,Sunderland Central,Tyne and Wear,North East,England,Borough,13/12/2019 00:08,Julie,Elliott,Female,Lab hold,Lab,Con,"72,680","43,476",104,"18,336",42.2%,"2,964","15,372","18,336","3,025","5,047","1,212",0,0,0,0,0,0,0,484,0
E14000983,E12000008,Surrey Heath,Surrey,South East,England,County,13/12/2019 03:45,Michael,Gove,Male,Con hold,Con,LD,"81,349","58,654",237,"34,358",58.6%,"18,349","34,358","5,407","16,009",0,"2,252",0,0,0,0,0,0,0,628,0
E14000984,E12000007,Sutton and Cheam,London,London,England,Borough,13/12/2019 03:43,Paul,Scully,Male,Con hold,Con,LD,"71,779","50,487",211,"25,235",50.0%,"8,351","25,235","7,200","16,884",0,"1,168",0,0,0,0,0,0,0,0,0
E14000985,E12000005,Sutton Coldfield,West Midlands,West Midlands,England,Borough,13/12/2019 03:22,Andrew,Mitchell,Male,Con hold,Con,Lab,"75,638","52,325",312,"31,604",60.4%,"19,272","31,604","12,332","6,358",0,"2,031",0,0,0,0,0,0,0,0,0
W07000048,W92000004,Swansea East,West Glamorgan,Wales,Wales,Borough,13/12/2019 02:18,Carolyn,Harris,Female,Lab hold,Lab,Con,"58,450","33,579",66,"17,405",51.8%,"7,970","9,435","17,405","1,409","2,842",583,0,"1,905",0,0,0,0,0,0,0
W07000047,W92000004,Swansea West,West Glamorgan,Wales,Wales,Borough,13/12/2019 02:02,Geraint,Davies,Male,Lab hold,Lab,Con,"57,078","35,830",127,"18,493",51.6%,"8,116","10,377","18,493","2,993","1,983",0,0,"1,984",0,0,0,0,0,0,0
E14000986,E12000005,Tamworth,Staffordshire,West Midlands,England,County,13/12/2019 03:40,Christopher,Pincher,Male,Con hold,Con,Lab,"71,572","46,056",154,"30,542",66.3%,"19,634","30,542","10,908","2,426",0,935,0,0,0,0,0,0,0,"1,245",0
E14000987,E12000002,Tatton,Cheshire,North West,England,County,13/12/2019 03:29,Esther,McVey,Female,Con hold,Con,Lab,"69,018","48,967",179,"28,277",57.7%,"17,387","28,277","10,890","7,712",0,"2,088",0,0,0,0,0,0,0,0,0
E14000988,E12000009,Taunton Deane,Somerset,South West,England,County,13/12/2019 04:38,Rebecca,Pow,Female,Con hold,Con,LD,"88,676","63,733",192,"34,164",53.6%,"11,700","34,164","4,715","22,464",0,0,0,0,0,0,0,0,0,"2,390",0
E14000989,E12000005,Telford,Shropshire,West Midlands,England,Borough,13/12/2019 02:56,Lucy,Allan,Female,Con hold,Con,Lab,"68,921","42,825",224,"25,546",59.7%,"10,941","25,546","14,605","2,674",0,0,0,0,0,0,0,0,0,0,0
E14000990,E12000009,Tewkesbury,Gloucestershire,South West,England,County,13/12/2019 04:56,Laurence,Robertson,Male,Con hold,Con,LD,"83,958","61,140",261,"35,728",58.4%,"22,410","35,728","9,310","13,318",0,"2,784",0,0,0,0,0,0,0,0,0
E14000991,E12000009,The Cotswolds,Gloucestershire,South West,England,County,13/12/2019 04:30,Geoffrey,Clifton-Brown,Male,Con hold,Con,LD,"81,939","61,176",265,"35,484",58.0%,"20,214","35,484","7,110","15,270",0,"3,312",0,0,0,0,0,0,0,0,0
E14000992,E12000005,The Wrekin,Shropshire,West Midlands,England,County,13/12/2019 03:27,Mark,Pritchard,Male,Con hold,Con,Lab,"70,693","48,890",194,"31,029",63.5%,"18,726","31,029","12,303","4,067",0,"1,491",0,0,0,0,0,0,0,0,0
E14000993,E12000003,Thirsk and Malton,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:46,Kevin,Hollinrake,Male,Con hold,Con,Lab,"80,991","56,588",242,"35,634",63.0%,"25,154","35,634","10,480","6,774",0,"2,263",0,0,0,0,0,0,0,"1,437",0
E14000994,E12000009,Thornbury and Yate,Avon,South West,England,County,13/12/2019 04:16,Luke,Hall,Male,Con hold,Con,LD,"69,492","52,243",254,"30,202",57.8%,"12,369","30,202","4,208","17,833",0,0,0,0,0,0,0,0,0,0,0
E14000995,E12000006,Thurrock,Essex,East of England,England,Borough,13/12/2019 02:05,Jacqueline,Doyle-Price,Female,Con hold,Con,Lab,"79,659","47,467",139,"27,795",58.6%,"11,482","27,795","16,313","1,510",0,807,0,0,0,0,0,0,0,"1,042",0
E14000996,E12000009,Tiverton and Honiton,Devon,South West,England,County,13/12/2019 04:49,Neil,Parish,Male,Con hold,Con,Lab,"82,953","59,613",248,"35,893",60.2%,"24,239","35,893","11,654","8,807",0,"2,291",0,0,0,0,0,0,0,968,0
E14000997,E12000008,Tonbridge and Malling,Kent,South East,England,County,13/12/2019 04:04,Thomas,Tugendhat,Male,Con hold,Con,LD,"79,278","57,003",312,"35,784",62.8%,"26,941","35,784","8,286","8,843",0,"4,090",0,0,0,0,0,0,0,0,0
E14000998,E12000007,Tooting,London,London,England,Borough,13/12/2019 03:03,Rosena,Allin-Khan,Female,Lab hold,Lab,Con,"76,954","58,473",177,"30,811",52.7%,"14,307","16,504","30,811","8,305",462,"2,314",0,0,0,0,0,0,0,77,0
E14000999,E12000009,Torbay,Devon,South West,England,Borough,13/12/2019 02:47,Kevin,Foster,Male,Con hold,Con,LD,"75,054","50,426",141,"29,863",59.2%,"17,749","29,863","6,562","12,114",0,"1,239",0,0,0,0,0,0,0,648,0
W07000053,W92000004,Torfaen,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:48,Nick,Thomas-Symonds,Male,Lab hold,Lab,Con,"62,330","37,176",126,"15,546",41.8%,"3,742","11,804","15,546","1,831","5,742",812,0,"1,441",0,0,0,0,0,0,0
E14001000,E12000009,Torridge and West Devon,Devon,South West,England,County,13/12/2019 06:56,Geoffrey,Cox,Male,Con hold,Con,LD,"80,403","59,730",233,"35,904",60.1%,"24,992","35,904","10,290","10,912",0,"2,077",0,0,0,0,0,0,0,547,0
E14001001,E12000009,Totnes,Devon,South West,England,County,13/12/2019 03:49,Anthony,Mangnall,Male,Con hold,Con,LD,"69,863","52,182",196,"27,751",53.2%,"12,724","27,751","8,860","15,027",0,0,0,0,0,0,0,0,0,544,0
E14001002,E12000007,Tottenham,London,London,England,Borough,13/12/2019 04:01,David,Lammy,Male,Lab hold,Lab,Con,"75,740","46,856",204,"35,621",76.0%,"30,175","5,446","35,621","3,168",527,"1,873",0,0,0,0,0,0,0,221,0
E14001003,E12000009,Truro and Falmouth,Cornwall,South West,England,County,13/12/2019 02:20,Cherilyn,Mackrory,Female,Con hold,Con,Lab,"76,719","59,190",171,"27,237",46.0%,"4,561","27,237","22,676","7,150",0,"1,714",0,0,0,0,0,0,0,413,0
E14001004,E12000008,Tunbridge Wells,Kent,South East,England,County,13/12/2019 03:51,Gregory,Clark,Male,Con hold,Con,LD,"74,823","54,650",321,"30,119",55.1%,"14,645","30,119","8,098","15,474",0,0,0,0,0,0,0,0,0,959,0
E14001005,E12000007,Twickenham,London,London,England,Borough,13/12/2019 02:54,Munira,Wilson,Female,LD hold,LD,Con,"84,906","64,503",239,"36,166",56.1%,"14,121","22,045","5,476","36,166",816,0,0,0,0,0,0,0,0,0,0
E14001006,E12000001,Tynemouth,Tyne and Wear,North East,England,Borough,13/12/2019 02:10,Alan,Campbell,Male,Lab hold,Lab,Con,"77,261","56,034",179,"26,928",48.1%,"4,857","22,071","26,928","3,791","1,963","1,281",0,0,0,0,0,0,0,0,0
N06000017,N92000002,Upper Bann,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 04:44,Carla,Lockhart,Female,DUP hold,DUP,SF,"82,887","50,045",303,"20,501",41.0%,"8,210",0,0,0,0,0,0,0,"20,501","12,291","4,623","6,197","6,433",0,0
E14001007,E12000007,Uxbridge and South Ruislip,London,London,England,Borough,13/12/2019 03:40,Boris,Johnson,Male,Con hold,Con,Lab,"70,365","48,187",93,"25,351",52.6%,"7,210","25,351","18,141","3,026",0,"1,090",0,0,0,0,0,0,0,579,0
W07000060,W92000004,Vale Of Clwyd,Clwyd,Wales,Wales,County,13/12/2019 01:46,James,Davies,Male,Con gain from Lab,Con,Lab,"56,649","37,213",84,"17,270",46.4%,"1,827","17,270","15,443","1,471","1,477",0,0,"1,552",0,0,0,0,0,0,0
W07000078,W92000004,Vale Of Glamorgan,South Glamorgan,Wales,Wales,County,13/12/2019 02:02,Alun,Cairns,Male,Con hold,Con,Lab,"76,508","54,807",294,"27,305",49.8%,"3,562","27,305","23,743",0,0,"3,251",0,0,0,0,0,0,0,508,0
E14001008,E12000007,Vauxhall,London,London,England,Borough,13/12/2019 04:14,Florence,Eshalomi,Female,Lab hold,Lab,LD,"88,659","56,333",236,"31,615",56.1%,"19,612","9,422","31,615","12,003",641,"2,516",0,0,0,0,0,0,0,136,0
E14001009,E12000003,Wakefield,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:40,Imran,Ahmad Khan,Male,Con gain from Lab,Con,Lab,"70,192","45,027",137,"21,283",47.3%,"3,358","21,283","17,925","1,772","2,725",0,0,0,0,0,0,0,0,"1,322",0
E14001010,E12000002,Wallasey,Merseyside,North West,England,Borough,13/12/2019 02:58,Angela,Eagle,Female,Lab hold,Lab,Con,"66,310","46,492",102,"29,901",64.3%,"18,322","11,579","29,901","1,843","2,037","1,132",0,0,0,0,0,0,0,0,0
E14001011,E12000005,Walsall North,West Midlands,West Midlands,England,Borough,13/12/2019 02:27,Eddie,Hughes,Male,Con hold,Con,Lab,"67,177","36,556",125,"23,334",63.8%,"11,965","23,334","11,369","1,236",0,617,0,0,0,0,0,0,0,0,0
E14001012,E12000005,Walsall South,West Midlands,West Midlands,England,Borough,13/12/2019 03:11,Valerie,Vaz,Female,Lab hold,Lab,Con,"68,024","42,472",115,"20,872",49.1%,"3,456","17,416","20,872","1,602","1,660",634,0,0,0,0,0,0,0,288,0
E14001013,E12000007,Walthamstow,London,London,England,County,13/12/2019 01:56,Stella,Creasy,Female,Lab hold,Lab,Con,"70,267","48,335",206,"36,784",76.1%,"30,862","5,922","36,784","2,874",768,"1,733",0,0,0,0,0,0,0,254,0
E14001014,E12000001,Wansbeck,Northumberland,North East,England,County,13/12/2019 01:18,Ian,Lavery,Male,Lab hold,Lab,Con,"63,339","40,509",119,"17,124",42.3%,814,"16,310","17,124","2,539","3,141","1,217",0,0,0,0,0,0,0,178,0
E14001015,E12000008,Wantage,Oxfordshire,South East,England,County,13/12/2019 05:08,David,Johnston,Male,Con hold,Con,LD,"90,867","67,173",306,"34,085",50.7%,"12,653","34,085","10,181","21,432",0,0,0,0,0,0,0,0,0,"1,475",0
E14001016,E12000005,Warley,West Midlands,West Midlands,England,Borough,13/12/2019 02:15,John,Spellar,Male,Lab hold,Lab,Con,"62,357","37,239",142,"21,901",58.8%,"11,511","10,390","21,901","1,588","2,469",891,0,0,0,0,0,0,0,0,0
E14001017,E12000002,Warrington North,Cheshire,North West,England,Borough,13/12/2019 04:00,Charlotte,Nichols,Female,Lab hold,Lab,Con,"72,235","46,667",169,"20,611",44.2%,"1,509","19,102","20,611","3,071","2,626","1,257",0,0,0,0,0,0,0,0,0
E14001018,E12000002,Warrington South,Cheshire,North West,England,Borough,13/12/2019 04:19,Andy,Carter,Male,Con gain from Lab,Con,Lab,"86,015","61,899",187,"28,187",45.5%,"2,010","28,187","26,177","5,732","1,635",0,0,0,0,0,0,0,0,168,0
E14001019,E12000005,Warwick and Leamington,Warwickshire,West Midlands,England,Borough,13/12/2019 04:10,Matt,Western,Male,Lab hold,Lab,Con,"76,362","54,205",128,"23,718",43.8%,789,"22,929","23,718","4,995",807,"1,536",0,0,0,0,0,0,0,220,0
E14001020,E12000001,Washington and Sunderland West,Tyne and Wear,North East,England,Borough,13/12/2019 00:41,Sharon,Hodgson,Female,Lab hold,Lab,Con,"66,278","37,513",108,"15,941",42.5%,"3,723","12,218","15,941","2,071","5,439","1,005",0,0,0,0,0,0,0,839,0
E14001021,E12000006,Watford,Hertfordshire,East of England,England,Borough,13/12/2019 03:07,Dean,Russell,Male,Con hold,Con,Lab,"83,359","58,065",263,"26,421",45.5%,"4,433","26,421","21,988","9,323",0,0,0,0,0,0,0,0,0,333,0
E14001022,E12000006,Waveney,Suffolk,East of England,England,County,13/12/2019 03:44,Peter,Aldous,Male,Con hold,Con,Lab,"82,791","51,129",175,"31,778",62.2%,"18,002","31,778","13,776","2,603",0,"2,727",0,0,0,0,0,0,0,245,0
E14001023,E12000008,Wealden,East Sussex,South East,England,County,13/12/2019 02:52,Nusrat,Ghani,Female,Con hold,Con,LD,"82,998","60,907",365,"37,043",60.8%,"25,655","37,043","9,377","11,388",0,"3,099",0,0,0,0,0,0,0,0,0
E14001024,E12000002,Weaver Vale,Cheshire,North West,England,County,13/12/2019 03:30,Mike,Amesbury,Male,Lab hold,Lab,Con,"70,551","50,713",113,"22,772",44.9%,562,"22,210","22,772","3,300","1,380","1,051",0,0,0,0,0,0,0,0,0
E14001025,E12000004,Wellingborough,Northamptonshire,East Midlands,England,County,13/12/2019 03:16,Peter,Bone,Male,Con hold,Con,Lab,"80,765","51,913",235,"32,277",62.2%,"18,540","32,277","13,737","4,078",0,"1,821",0,0,0,0,0,0,0,0,0
